decision,raw_frames,x,y,max_x,action,action_name,prob_0,prob_1,prob_2,prob_3,prob_4,action_entropy_nats,native_reward,native_reward_sum,no_progress_decisions,life,game_time,flag_get,terminated,truncated,game_score,score_gain,coins,one_ups,custom_one_up_bonus,augmented_score_gain,flag_height_bonus,flag_touch_y,flag_score_tier,flag_top_tier,post_flag_frames,flag_resolution_complete,flag_resolution_status,objective_reward,objective_reward_sum
1,4,40,79,40,1,right,0.11526592075824738,0.36135390400886536,0.1551409214735031,0.22919858992099762,0.1390407383441925,1.5179213285446167,0.0,0.0,1,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
2,8,42,79,42,1,right,0.11522582173347473,0.36126139760017395,0.15531666576862335,0.2290334552526474,0.13916271924972534,1.5180649757385254,2.0,2.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
3,12,44,93,44,4,right+A+B,0.1153290644288063,0.361376017332077,0.1553238332271576,0.22882971167564392,0.13914133608341217,1.5180755853652954,2.0,4.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
4,16,48,108,48,1,right,0.11536870151758194,0.3629932999610901,0.15520218014717102,0.2261081337928772,0.14032770693302155,1.517881989479065,4.0,8.0,0,2,400,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
5,20,53,112,53,2,right+A,0.11604788154363632,0.36320218443870544,0.1574847251176834,0.22068728506565094,0.1425778716802597,1.52006995677948,4.0,12.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
6,24,58,106,58,2,right+A,0.11606471985578537,0.3631328046321869,0.15851934254169464,0.2196863740682602,0.1425967812538147,1.5204672813415527,5.0,17.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
7,28,65,89,65,1,right,0.11601339280605316,0.36310115456581116,0.15874932706356049,0.21910735964775085,0.14302882552146912,1.5207104682922363,7.0,24.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
8,32,72,79,72,2,right+A,0.11510296911001205,0.36326876282691956,0.15419813990592957,0.2277752161026001,0.1396549791097641,1.5168625116348267,7.0,31.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
9,36,78,79,78,0,NOOP,0.11521818488836288,0.363628625869751,0.1571761816740036,0.22213812172412872,0.14183887839317322,1.5188872814178467,6.0,37.0,0,2,399,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
10,40,85,93,85,4,right+A+B,0.1147368922829628,0.36364734172821045,0.15561239421367645,0.22695031762123108,0.1390530914068222,1.5166832208633423,6.0,43.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
11,44,92,108,92,3,right+B,0.11498182266950607,0.3683549761772156,0.15513473749160767,0.22255243360996246,0.1389760971069336,1.514338731765747,7.0,50.0,0,2,398,0,0,0,0,0,0,0,0.0,0.0,0,,,False,0,False,not_reached,0.0,0.0
